newsTitle,timestamp,url_source,content,source,author,urlToImage
"‘None of China’s business’: After India’s comeback, US diplomat skewers Beijing - Hindustan Times",2022-12-02T14:12:40Z,https://www.hindustantimes.com/india-news/indiaus-military-exercises-none-of-china-s-business-us-cda-elizabeth-jones-101669990360598.html,"NEW DELHI: Military exercises by India and the US are none of Chinas business and Washington will back New Delhis efforts to develop its capabilities to face regional challenges, the senior-most Amer","{'id': None, 'name': 'Hindustan Times'}",Rezaul H Laskar,https://images.hindustantimes.com/img/2022/12/02/1600x900/53812408-7248-11ed-bd01-73668e446825_1669991801284.jpg
"Modi urges unity on climate change, terrorism, pandemics as India assumes G20 presidency",2022-12-02T02:25:32Z,https://www.cnn.com/2022/12/01/asia/india-narendra-modi-g20-presidency-intl-hnk/index.html,"The world must cooperate to tackle the greatest challenges of climate change, terrorism, and pandemics, Prime Minister Narendra Modi said Thursday as India began its year-long presidency of the Group","{'id': 'cnn', 'name': 'CNN'}",Story by Reuters,"https://media.cnn.com/api/v1/images/stellar/prod/221202090459-modi-g20.jpg?c=16x9&q=w_800,c_fill"
Differing Views on Russia's War in Ukraine | Opinion,2022-12-02T12:45:01Z,https://www.newsweek.com/differing-views-russias-war-ukraine-opinion-1764058,"The war in Ukraine passed the 10-month mark this week, and the Russian army has settled on a new strategy: deliberately target Ukrainian energy sources to make the winter as cold, dreary, and depress","{'id': 'newsweek', 'name': 'Newsweek'}",Daniel R. DePetris,https://d.newsweek.com/en/full/2158518/apartment-block-destroyed-russia.jpg
G20 Presidency Has Given A Golden Opportunity To India To Emerge As A Leader,2022-12-02T06:16:33Z,https://thehillstimes.in/featured/g20-presidency-has-given-a-golden-opportunity-to-india-to-emerge-as-a-leader,"By: Sushil Kutty
Prime Minister Narendra Modi has the opportunity of his lifetime to make a global difference to Indias status on the world stage when India assumes the G20 presidency on December 1 ","{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,https://thehillstimes.in/wp-content/uploads/2022/12/800.jpg
Explainer-India G20 presidency 2023: what does it mean and what can we expect,2022-12-02T07:21:41Z,https://www.fxempire.com/news/article/explainer-india-g20-presidency-2023-what-does-it-mean-and-what-can-we-expect-1217438,"The G20 does not have a permanent secretariat, and one member takes over the presidency each year to steer the groupings agenda that is split into two tracks one led by finance ministers and another ","{'id': None, 'name': 'FX Empire'}",Reuters,https://responsive.fxempire.com/width/600/webp-lossy-70.q50/_fxempire_/2022/12/tagreuters.com2022newsml_LYNXMPEIB108V1.jpg
IMF says it fully supports India’s G20 agenda,2022-12-03T19:05:14Z,https://thehillstimes.in/international/imf-says-it-fully-supports-indias-g20-agenda,"Washington, Dec 3 (PTI): The IMF fully supports the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention","{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,https://thehillstimes.in/wp-content/uploads/2022/12/3rd-LEAD.jpg
Indonesia set to receive $15 billion to cut reliance on coal,2022-12-02T13:12:31Z,https://biztoc.com/x/666beb1b2ffff52b,"Indonesia set to receive $15 billion to cut reliance on coal
Indonesia, one of the worlds largest users and exporters of coal, will pledge to reduce reliance on the energy source as part of a $15 bi","{'id': None, 'name': 'Biztoc.com'}",semafor.com,https://c.biztoc.com/p/666beb1b2ffff52b/og.webp
Congress attacks govt over ‘Chinese shelters in Depsang’; asks when will status quo ante be restored,2022-12-03T18:35:29Z,https://thehillstimes.in/national/congress-attacks-govt-over-chinese-shelters-in-depsang-asks-when-will-status-quo-ante-be-restored,"NEW DELHI, Dec 3 (PTI): Citing media reports that China has built shelters in the Depsang area in Ladakh, the Congress on Saturday questioned the governments silence over the issue and asked what ste","{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,https://thehillstimes.in/wp-content/uploads/2022/12/LEAD-n.jpg
Delhi Undergoing Makeover Ahead Next Year's G20 Summit: Civic Body,2022-12-03T15:42:27Z,https://www.ndtv.com/delhi-news/delhi-undergoing-makeover-ahead-next-years-g20-summit-civic-body-3575562,NDMC officials also informed that the footpaths are also being decorated,"{'id': None, 'name': 'NDTV News'}",,https://c.ndtvimg.com/2022-12/udjrjr6g_ndmc-official-ani_625x300_03_December_22.jpg
"""Looking Forward To Supporting India's G20 Presidency"": Joe Biden",2022-12-02T14:02:37Z,https://www.ndtv.com/world-news/looking-forward-to-supporting-indias-g20-presidency-joe-biden-3573031,"Joe Biden described India as a ""strong partner"" of the US","{'id': None, 'name': 'NDTV News'}",,https://c.ndtvimg.com/2022-11/ebqbpilo_biden-afp_625x300_19_November_22.jpg
"India stands tall, proud and no one pushes it around: Ruchira Kamboj",2022-12-02T05:03:17Z,https://www.business-standard.com/article/current-affairs/india-stands-tall-proud-and-no-one-pushes-it-around-ruchira-kamboj-122120200210_1.html,"India is a big country that ""stands tall and proud on its own"" with its own relations with competing international blocs and nobody pushes it around","{'id': None, 'name': 'Business Standard'}",IANS,https://bsmedia.business-standard.com/_media/bs/img/article/2022-10/29/full/1667038957-4473.jpg
India lights up as country takes over G20 presidency,2022-12-02T11:58:32Z,https://economictimes.indiatimes.com/news/india/india-lights-up-as-country-takes-over-g20-presidency/red-fort/slideshow/95941188.cms,"Updated: 02 Dec 2022, 05:31 PM IST
The logo of G20 Summit 2023, to be held in India, displayed on the wall of the Red Fort, in New Delhi on Thursday","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95941188,width-1070,height-580,overlay-economictimes/photo.jpg"
Bihar starts preparations for meetings of G20 'engagement groups',2022-12-03T07:15:10Z,https://economictimes.indiatimes.com/news/india/bihar-starts-preparations-for-meetings-of-g20-engagement-groups/articleshow/95957263.cms,"The Bihar government has started preparations for the meetings of the G20 'engagement groups', scheduled to be held in the state in March next year, a senior official said on Saturday","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95957347,width-1070,height-580,imgsize-96248,overlay-economictimes/photo.jpg"
India G20 presidency 2023: What does it mean and what can we expect?,2022-12-02T07:19:07Z,https://economictimes.indiatimes.com/news/india/india-g20-presidency-2023-what-does-it-mean-and-what-can-we-expect/articleshow/95933512.cms,"India began its year-long presidency of the Group of 20 (G20) this week, taking over from Indonesia at a time of geopolitical tumult and uncertainty over post-pandemic economic recovery","{'id': 'the-times-of-india', 'name': 'The Times of India'}",Reuters,"https://img.etimg.com/thumb/msid-95933649,width-1070,height-580,imgsize-24636,overlay-economictimes/photo.jpg"
"Presidency of G20 rotational, why this ‘spin around it’: Congress",2022-12-02T18:25:07Z,https://economictimes.indiatimes.com/news/politics-and-nation/presidency-of-g20-rotational-why-this-spin-around-it-congress/articleshow/95947019.cms,"The Congress on Friday sought to underplay the importance of Indias G20 presidency, arguing that it was only a natural consequence due to the rotational leadership arrangement of the grouping and dis","{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Bureau,"https://img.etimg.com/thumb/msid-95947017,width-1070,height-580,imgsize-29944,overlay-economictimes/photo.jpg"
"Looking forward to supporting PM Modi during India's G20 Presidency, says US President Biden",2022-12-02T13:59:36Z,https://economictimes.indiatimes.com/news/india/looking-forward-to-supporting-pm-modi-during-indias-g20-presidency-says-us-president-biden/articleshow/95943984.cms,"Describing India as a ""strong partner"" of the US, President Joe Biden on Friday said he was looking forward to supporting his friend Prime Minister Narendra Modi during India's G20 presidency","{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Online,"https://img.etimg.com/thumb/msid-95944024,width-1070,height-580,imgsize-137560,overlay-economictimes/photo.jpg"
India's G20 presidency will be 'watershed moment' in its history: Amb Kamboj,2022-12-02T04:53:30Z,https://economictimes.indiatimes.com/news/india/indias-g20-presidency-will-be-watershed-moment-in-its-history-amb-kamboj/articleshow/95929872.cms,"India's presidency of the G20 will be a 'watershed moment' in its history as the country seeks to play an important role in finding pragmatic global solutions for the well-being of all, India's Perma","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95929900,width-1070,height-580,imgsize-13330,overlay-economictimes/photo.jpg"
IMF says it fully supports India's G20 agenda,2022-12-03T02:04:03Z,https://economictimes.indiatimes.com/news/india/imf-says-it-fully-supports-indias-g20-agenda/articleshow/95951940.cms,"The IMF ""fully supports"" the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention, a senior official fro","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95952058,width-1070,height-580,imgsize-18940,overlay-economictimes/photo.jpg"
Looking forward to supporting PM Modi during India's G20 Presidency: US President Biden,2022-12-02T15:04:45Z,https://www.businesstoday.in/latest/world/story/looking-forward-to-supporting-pm-modi-during-indias-g20-presidency-us-president-biden-355121-2022-12-02,"Describing India as a ""strong partner"" of the US, President Joe Biden on Friday said he was looking forward to supporting his friend Prime Minister Narendra Modi during India's G20 presidency","{'id': None, 'name': 'Business Today'}",PTI,https://akm-img-a-in.tosshub.com/businesstoday/images/story/202212/rirtrqcwu5nhdjlf5lyotbbccm-sixteen_nine.jpg
Looking forward to supporting India during G20 Presidency: Joe Biden,2022-12-02T14:24:00Z,https://www.business-standard.com/article/current-affairs/looking-forward-to-supporting-india-during-g20-presidency-joe-biden-122120201042_1.html,"Describing India as a ""strong partner"" of the US, President Joe Biden on Friday said he was looking forward to supporting his friend Prime Minister Narendra Modi during India's G20 presidency","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/15/full/1668532600-5691.jpg
India G20 presidency 2023: What does it mean and what can we expect,2022-12-02T07:38:00Z,https://www.business-standard.com/article/current-affairs/india-g20-presidency-2023-what-does-it-mean-and-what-can-we-expect-122120200462_1.html,"India began its year-long presidency of the Group of 20 (G20) this week, taking over from Indonesia at a time of geopolitical tumult and uncertainty over post-pandemic economic recovery","{'id': None, 'name': 'Business Standard'}",Devjyot Ghoshal,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/08/full/1667916912-472.jpg
India's G20 presidency will be 'watershed moment' in its history: Kamboj,2022-12-02T05:50:00Z,https://www.business-standard.com/article/current-affairs/india-s-g20-presidency-will-be-watershed-moment-in-its-history-kamboj-122120200258_1.html,"India's presidency of the G20 will be a 'watershed moment' in its history as the country seeks to play an important role in finding pragmatic global solutions for the well-being of all, India's Perma","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/18/full/1668738116-8129.png
"US, France to form united front to ask Vladimir Putin to end Ukraine war",2022-12-03T03:15:00Z,https://www.business-standard.com/article/international/us-france-to-form-united-front-to-ask-vladimir-putin-to-end-ukraine-war-122120300093_1.html,The US and France appear to be forming a united front seeking end of the war in Ukraine as leaders of both countries are taking a common approach to talk to Russian President Vladimir Putin on the is,"{'id': None, 'name': 'Business Standard'}",IANS,https://bsmedia.business-standard.com/_media/bs/img/article/2022-12/02/full/1669947488-4219.jpg
IMF says it fully supports India's G20 agenda of addressing urgent issues,2022-12-03T06:17:00Z,https://www.business-standard.com/article/international/imf-says-it-fully-supports-india-s-g20-agenda-of-addressing-urgent-issues-122120300124_1.html,"The IMF fully supports the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention, a senior official from ","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2020-03/04/full/1583341182-6662.jpg
"G20: Will support Modi, says Biden",2022-12-02T14:14:01Z,https://www.telegraphindia.com/world/looking-forward-to-supporting-prime-minister-narendra-modi-during-indias-g20-presidency-united-states-president-joe-biden/cid/1901606,"Describing India as a ""strong partner"" of the US, President Joe Biden on Friday said he was looking forward to supporting his friend Prime Minister Narendra Modi during India's G20 presidency","{'id': None, 'name': 'Telegraph India'}",PTI,https://assets.telegraphindia.com/telegraph/2022/Oct/1665551420_biden.jpg
India's G20: 'Watershed moment in its history',2022-12-02T05:49:02Z,https://www.telegraphindia.com/world/indias-g20-presidency-will-be-watershed-moment-in-its-history-indias-united-nations-ambassador-ruchira-kamboj/cid/1901503,"India's presidency of the G20 will be a 'watershed moment' in its history as the country seeks to play an important role in finding pragmatic global solutions for the well-being of all, India's Perma","{'id': None, 'name': 'Telegraph India'}",Yoshita Singh,https://assets.telegraphindia.com/telegraph/2022/Nov/1668492248_g20.jpg
Explainer-India G20 presidency 2023: what does it mean and what can we expect,2022-12-02T07:21:00Z,https://www.thestar.com.my/news/world/2022/12/02/explainer-india-g20-presidency-2023-what-does-it-mean-and-what-can-we-expect,"NEW DELHI (Reuters) - India began its year-long presidency of the Group of 20 (G20) this week, taking over from Indonesia at a time of geopolitical tumult and uncertainty over post-pandemic economic ","{'id': None, 'name': 'The Star Online'}",Devjyot Ghoshal,https://apicms.thestar.com.my/uploads/images/2022/12/02/1845685.jpg
Looking forward to supporting PM Modi during Indias G20 Presidency: US President Biden,2022-12-02T14:10:00Z,https://www.republicworld.com/world-news/rest-of-the-world-news/looking-forward-to-supporting-pm-modi-during-indias-g20-presidency-us-president-biden-articleshow.html,"Describing India as a ""strong partner"" of the US, President Joe Biden on Friday said he was looking forward to supporting his friend Prime Minister Narendra Modi during India’s G20 presidency","{'id': None, 'name': 'Republic World'}",Press Trust Of India,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/lhipbeba1r8ht13j_1669990186.jpeg
"India consistently provided solutions during COVID, says Ruchira Kamboj at UNSC briefing",2022-12-02T03:22:00Z,https://www.republicworld.com/world-news/rest-of-the-world-news/india-consistently-provided-solutions-during-covid-says-ruchira-kamboj-at-unsc-briefing-articleshow.html,"The Permanent Representative of India to the United Nations, Ruchira Kamboj on Thursday said that India has consistently provided solutions during the past two years when the globe has been in turmoi","{'id': None, 'name': 'Republic World'}",Anwesha Majumdar,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/gveyxjbqzh7fpbqh_1669948660.jpeg
International Monetary Fund says it fully supports Indias G20 agenda,2022-12-03T03:18:00Z,https://www.republicworld.com/india-news/general-news/international-monetary-fund-says-it-fully-supports-indias-g20-agenda-articleshow.html,"The IMF fully supports the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention, a senior official from ","{'id': None, 'name': 'Republic World'}",Press Trust Of India,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/srmiqdqg3bdgxmxm_1670037476.jpeg
India commences its G20 Presidency,2022-12-02T09:23:55Z,https://en.antaranews.com/news/263499/india-commences-its-g20-presidency,"The previous 17 Presidencies of the G20 delivered significant results for ensuring macroeconomic stability, rationalizing international taxation, and relieving debt burden on countries, among many ot","{'id': None, 'name': 'Antaranews.com'}",Narendra Modi,https://cdn.antaranews.com/cache/800x533/2022/11/16/antarafoto-penutupan-working-session-3-ktt-g20-2022-15112022-zk-8.jpg
"Challenges for Asian journalists, leaders",2022-12-03T04:24:53Z,https://www.thaipbsworld.com/challenges-for-asian-journalists-leaders/,"Thai Public Broadcasting Service (PBS) and its English website, Thai PBS World, recently gathered journalists and young political leaders from Asia to discuss the challenges they face and the most pr","{'id': None, 'name': 'Thaipbsworld.com'}",Tulip Naksompop Blauw,https://www.thaipbsworld.com/wp-content/uploads/2022/12/Thai-PBS-World-logo-2022-12-03T112325.866-600x338.png
Centre to convene all-party meet Monday to finalise strategies for 2023 G-20 summit,2022-12-04T14:26:31Z,https://www.moneycontrol.com/news/politics/centre-to-convene-all-party-meet-monday-to-finalise-strategies-for-2023-g-20-summit-2-9648021.html,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Moneycontrol'}",PTI,https://images.moneycontrol.com/static-mcnews/2022/12/13-india-g20-presidnecy-2023-G20-explainer-770x433.jpg
Macron's 'one earth...' tweet as India takes helm of G20; and a mention of PM - Hindustan Times,2022-12-04T05:20:44Z,https://www.hindustantimes.com/india-news/macrons-one-earth-tweet-as-india-takes-helm-of-g20-and-a-mention-of-pm-101670131118464.html,"As India takes helm of the G20 (Group of 20 nations), French President Emmanuel Macron on Saturday tweeted a photo of himself with Prime Minister Narendra Modi as he referred to New Delhi's mantra fo","{'id': None, 'name': 'Hindustan Times'}",Swati Bhasin,https://images.hindustantimes.com/img/2022/12/04/1600x900/Macron__Modi_1670131148232_1670131159593_1670131159593.jpg
A Guide To Milking the G20 Presidency for Political and Electoral Mileage - The Wire,2022-12-04T11:39:57Z,https://thewire.in/humour/india-g20-presidency-milking-atmanirbhar,This is a work of fiction. Although it may appear closer to reality than fiction,"{'id': None, 'name': 'Thewire.in'}",,https://cdn.thewire.in/wp-content/uploads/2022/12/04170758/H20221115121318-800x400.jpg
'Danger and temptation’: China’s ‘zero-COVID’ protests present Biden with new challenge,2022-12-04T21:59:29Z,https://news.yahoo.com/china-zero-covid-policy-lockdown-protests-biden-xi-215929915.html,WASHINGTON I write this letter with a heavy heart began the communique President George H. W,"{'id': None, 'name': 'Yahoo Entertainment'}",Alexander Nazaryan,https://s.yimg.com/ny/api/res/1.2/OgQXGY970h8JzrlNElKjmQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2022-12/335699b0-73e2-11ed-9ebf-15e6601e8555
"At G20, SDG, food security top emerging market agenda",2022-12-04T20:03:21Z,https://timesofindia.indiatimes.com/india/at-g20-sdg-food-security-top-emerging-market-agenda/articleshow/95986211.cms,,"{'id': 'the-times-of-india', 'name': 'The Times of India'}","Sidhartha,Surojit Gupta","https://static.toiimg.com/thumb/msid-95986214,width-1070,height-580,imgsize-154986,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
IMF says it fully supports India’s G20 agenda,2022-12-03T19:05:14Z,https://thehillstimes.in/international/imf-says-it-fully-supports-indias-g20-agenda,"Washington, Dec 3 (PTI): The IMF fully supports the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention","{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,https://thehillstimes.in/wp-content/uploads/2022/12/3rd-LEAD.jpg
Congress attacks govt over ‘Chinese shelters in Depsang’; asks when will status quo ante be restored,2022-12-03T18:35:29Z,https://thehillstimes.in/national/congress-attacks-govt-over-chinese-shelters-in-depsang-asks-when-will-status-quo-ante-be-restored,"NEW DELHI, Dec 3 (PTI): Citing media reports that China has built shelters in the Depsang area in Ladakh, the Congress on Saturday questioned the governments silence over the issue and asked what ste","{'id': None, 'name': 'Thehillstimes.in'}",The Hills Times,https://thehillstimes.in/wp-content/uploads/2022/12/LEAD-n.jpg
Delhi Undergoing Makeover Ahead Next Year's G20 Summit: Civic Body,2022-12-03T15:42:27Z,https://www.ndtv.com/delhi-news/delhi-undergoing-makeover-ahead-next-years-g20-summit-civic-body-3575562,NDMC officials also informed that the footpaths are also being decorated,"{'id': None, 'name': 'NDTV News'}",,https://c.ndtvimg.com/2022-12/udjrjr6g_ndmc-official-ani_625x300_03_December_22.jpg
India to advocate a sense of oneness at G20: Sherpa Amitabh Kant,2022-12-04T18:41:25Z,https://economictimes.indiatimes.com/news/india/india-to-advocate-a-sense-of-oneness-at-g20-sherpa-amitabh-kant/articleshow/95985815.cms,"India will advocate a sense of oneness for all and find solutions collectively with other nations during its presidency of the Group of Twenty, the countrys G20 sherpa Amitabh Kant has said","{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Bureau,"https://img.etimg.com/thumb/msid-95985814,width-1070,height-580,imgsize-53920,overlay-economictimes/photo.jpg"
Bihar starts preparations for meetings of G20 'engagement groups',2022-12-03T07:15:10Z,https://economictimes.indiatimes.com/news/india/bihar-starts-preparations-for-meetings-of-g20-engagement-groups/articleshow/95957263.cms,"The Bihar government has started preparations for the meetings of the G20 'engagement groups', scheduled to be held in the state in March next year, a senior official said on Saturday","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95957347,width-1070,height-580,imgsize-96248,overlay-economictimes/photo.jpg"
Centre to convene all-party meet on Monday to finalise strategies for 2023 G-20 meet,2022-12-04T14:33:57Z,https://economictimes.indiatimes.com/news/india/centre-to-convene-all-party-meet-on-monday-to-finalise-strategies-for-2023-g-20-meet/articleshow/95983508.cms,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95983543,width-1070,height-580,imgsize-89902,overlay-economictimes/photo.jpg"
"G20 Sherpa meeting, Udaipur: Delegates receive warm welcome on arrival",2022-12-04T08:25:38Z,https://economictimes.indiatimes.com/news/india/g20-sherpa-meeting-udaipur-delegates-receive-warm-welcome-on-arrival/articleshow/95978005.cms,"Days after India assumed G20 Presidency, Udaipur is all geared up for the G20 Sherpa meeting","{'id': 'the-times-of-india', 'name': 'The Times of India'}",ANI,"https://img.etimg.com/thumb/msid-95978039,width-1070,height-580,imgsize-2104011,overlay-economictimes/photo.jpg"
"I trust 'my friend' PM Modi to bring us together in order to build peaceful, sustainable world: France President Emmanuel Macron",2022-12-04T14:24:37Z,https://economictimes.indiatimes.com/news/india/i-trust-my-friend-pm-modi-to-bring-us-together-in-order-to-build-peaceful-sustainable-world-france-president-emmanuel-macron/articleshow/95983372.cms,"French President Emmanuel Macron on Sunday expressed confidence in India taking over the presidency of the powerful G20, saying that he has trust that Prime Minister Narendra Modi would bring everyon","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95982544,width-1070,height-580,imgsize-29798,overlay-economictimes/photo.jpg"
IMF says it fully supports India's G20 agenda,2022-12-03T02:04:03Z,https://economictimes.indiatimes.com/news/india/imf-says-it-fully-supports-indias-g20-agenda/articleshow/95951940.cms,"The IMF ""fully supports"" the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention, a senior official fro","{'id': 'the-times-of-india', 'name': 'The Times of India'}",PTI,"https://img.etimg.com/thumb/msid-95952058,width-1070,height-580,imgsize-18940,overlay-economictimes/photo.jpg"
Centre to convene all-party meet Monday to finalise G20 summit strategies,2022-12-04T05:36:00Z,https://www.business-standard.com/article/current-affairs/centre-to-convene-all-party-meet-monday-to-finalise-g20-summit-strategies-122120400192_1.html,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-10/23/full/1666525664-3041.jpg
"US, France to form united front to ask Vladimir Putin to end Ukraine war",2022-12-03T03:15:00Z,https://www.business-standard.com/article/international/us-france-to-form-united-front-to-ask-vladimir-putin-to-end-ukraine-war-122120300093_1.html,The US and France appear to be forming a united front seeking end of the war in Ukraine as leaders of both countries are taking a common approach to talk to Russian President Vladimir Putin on the is,"{'id': None, 'name': 'Business Standard'}",IANS,https://bsmedia.business-standard.com/_media/bs/img/article/2022-12/02/full/1669947488-4219.jpg
Centre to convene all-party meet Monday to finalise strategies for G-20,2022-12-04T17:41:00Z,https://www.business-standard.com/article/current-affairs/centre-to-convene-all-party-meet-monday-to-finalise-strategies-for-g-20-122120400749_1.html,"The Centre will convene an all-party meeting on Monday to solicit suggestions, discuss and finalise strategies for the G-20 summit which India will host in September next year","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/12/full/1668255115-9627.jpg
"G20 Sherpas in Udaipur to discuss tech transformation, green development",2022-12-04T12:38:00Z,https://www.business-standard.com/article/current-affairs/g20-sherpas-in-udaipur-to-discuss-tech-transformation-green-development-122120400432_1.html,The first Sherpa meeting under India's G20 Presidency beginning here Sunday will set the agenda for the leaders' summit in New Delhi next September and provide the country an opportunity to outline i,"{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2022-11/08/full/1667916912-472.jpg
IMF says it fully supports India's G20 agenda of addressing urgent issues,2022-12-03T06:17:00Z,https://www.business-standard.com/article/international/imf-says-it-fully-supports-india-s-g20-agenda-of-addressing-urgent-issues-122120300124_1.html,"The IMF fully supports the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention, a senior official from ","{'id': None, 'name': 'Business Standard'}",Press Trust of India,https://bsmedia.business-standard.com/_media/bs/img/article/2020-03/04/full/1583341182-6662.jpg
Mamata Banerjee in national capital today for G20 preparatory meeting called by PM Modi,2022-12-04T18:04:00Z,https://economictimes.indiatimes.com/news/politics-and-nation/mamata-banerjee-in-national-capital-today-for-g20-preparatory-meeting-called-by-pm-modi/articleshow/95985598.cms,West Bengal Chief Minister Mamata Banerjee will reach New Delhi on December 5 to attend a meeting called by Prime Minister Narendra Modi on the preparations for the G20 Summit,"{'id': 'the-times-of-india', 'name': 'The Times of India'}",ET Bureau,"https://img.etimg.com/thumb/msid-95985614,width-1070,height-580,imgsize-37652,overlay-economictimes/photo.jpg"
I trust my friend PM Modi: Macron,2022-12-04T14:49:05Z,https://www.telegraphindia.com/world/i-trust-my-friend-pm-modi-to-bring-us-together-in-order-to-build-peaceful-sustainable-world-france-president-emmanuel-macron/cid/1901938,"French President Emmanuel Macron on Sunday expressed confidence in India taking over the presidency of the powerful G20, saying that he has trust that Prime Minister Narendra Modi would bring everyon","{'id': None, 'name': 'Telegraph India'}",PTI,https://assets.telegraphindia.com/telegraph/2022/May/1651741737_macron.jpg
I trust my friend Modi to bring us together: Macron as India assumes G20 Presidency,2022-12-04T03:45:00Z,https://www.republicworld.com/world-news/global-event-news/i-trust-my-friend-modi-to-bring-us-together-macron-as-india-assumes-g20-presidency-articleshow.html,"As India assumed the G20 Presidency for 2023 on December 1, French President Emmanuel Macron on Sunday, December 4 took to Twitter and exuded confidence in India's leadership","{'id': None, 'name': 'Republic World'}",Megha Rawat,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/vxip0ttr2ypb8tf3_1670124892.jpeg
Trust my friend PM Modi to bring us together to build peaceful world: France Prez Macron,2022-12-04T14:59:00Z,https://www.republicworld.com/india-news/general-news/trust-my-friend-pm-modi-to-bring-us-together-to-build-peaceful-world-france-prez-macron-articleshow.html,"French President Emmanuel Macron on Sunday expressed confidence in India taking over the presidency of the powerful G20, saying that he has trust that Prime Minister Narendra Modi would bring everyon","{'id': None, 'name': 'Republic World'}",Press Trust Of India,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/ceikzvvqlx8gkbag_1670165963.jpeg
Udaipur to host G20 Sherpa meeting in Indias Pr delegates receive warm welcome,2022-12-04T09:57:00Z,https://www.republicworld.com/india-news/general-news/udaipur-to-host-g20-sherpa-meeting-in-indias-presidency-delegates-receive-warm-welcome-articleshow.html,Rajasthan's Udaipur is all geared up for the first G20 Sherpa meeting three days after India assumed the G20 Presidency,"{'id': None, 'name': 'Republic World'}",Astha Singh,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/lcx2bnlirushc2mf_1670146785.jpeg
International Monetary Fund says it fully supports Indias G20 agenda,2022-12-03T03:18:00Z,https://www.republicworld.com/india-news/general-news/international-monetary-fund-says-it-fully-supports-indias-g20-agenda-articleshow.html,"The IMF fully supports the G20 agenda of India, which is planning to use the ongoing global crises as an opportunity to seek consensus on issues that require urgent attention, a senior official from ","{'id': None, 'name': 'Republic World'}",Press Trust Of India,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/srmiqdqg3bdgxmxm_1670037476.jpeg
